neighbourhood,Unnamed: 0,log_price,property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,city,first_review,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,Wireless.Internet,Air.conditioning,Kitchen,Heating,Family,kid.friendly,Essentials,Hair.dryer,Iron,translation.missing,Washer,Dryer,Smoke.detector,Fire.extinguisher,Shampoo,Hangers,TV,Cable.TV,Breakfast,Buzzer,wireless.intercom,Carbon.monoxide.detector,Laptop.friendly.workspace,Internet,Indoor.fireplace,First.aid.kit,Elevator.in.building,Pool,Free.parking.on.premises,Gym,Hot.tub,Wheelchair.accessible,Doorman,Dog,Cat,Other.pet,Lock.on.bedroom.door,Pets.live.on.this.property,Private.entrance,Hot.water,Bed.linens,Extra.pillows.and.blankets,Coffee.maker,Refrigerator,Dishes.and.silverware,Garden.or.backyard,Pets.allowed,Safety.card,X24,hour.check,Self.Check,Lockbox,Suitable.for.events,Elevator,Microwave,Cooking.basics,Oven,Stove,Smoking.allowed,Outlet.covers,Bathtub,Dishwasher,Single.level.home,Luggage.dropoff.allowed,Step,free.access,Wide.clearance.to.bed,Accessible,height.bed,Wide.doorway,height.toilet,Wide.entryway,Hot.water.kettle,Babysitter.recommendations,Pack,n.Play,travel.crib,Keypad,Free.parking.on.street,Smart.lock,Wide.hallway.clearance,Flat,smooth.pathway.to.front.door,Well,lit.path.to.entrance,Long.term.stays.allowed,Private.living.room,Children,s.books.and.toys,s.dinnerware,BBQ.grill,Patio.or.balcony,Host.greets.you,Smartlock,Ethernet.connection,Fixed.grab.bars.for.shower,toilet,High.chair,Room,darkening.shades,Changing.table,Stair.gates,Window.guards,Table.corner.guards,Crib,Other,Private.bathroom,Doorman.Entry,Baby.monitor,Baby.bath,Fireplace.guards,Game.console,Firm.mattress,Pocket.wifi,Cleaning.before.checkout,Handheld.shower.head,Waterfront,Ground.floor.access,EV.charger,Wide.clearance.to.shower,Beach.essentials,Beachfront,Bathtub.with.shower.chair,Lake.access,Disabled.parking.spot,Air.purifier,Ski.in,Ski.out,Path.to.entrance.lit.at.night,Firm.matress,Paid.parking.off.premises,Flat.smooth.pathway.to.front.door
American University Park,33056.0,4.8763097774072035,House,Entire home/apt,3.6363636363636362,1.5681818181818181,flexible,0.5,DC,nan,0.7272727272727273,100%,2015-08-17,0.36363636363636365,38.94796755277907,-77.08828808834568,American University Park,12.454545454545455,95.82352941176471,20052.363636363636,1.8636363636363635,2.1904761904761907,1.0,0.9545454545454546,0.7272727272727273,1.0,0.8636363636363636,0.8636363636363636,0.9090909090909091,0.6818181818181818,0.8181818181818182,0.13636363636363635,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.4090909090909091,0.6818181818181818,0.9090909090909091,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.7727272727272727,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.18181818181818182,0.3181818181818182,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anacostia,36253.15625,4.259070436951498,House,Private room,2.875,1.328125,flexible,0.4375,DC,nan,0.4375,100%,2015-03-23,0.34375,38.86343428797052,-76.98500098122979,Anacostia,24.78125,90.85185185185185,20020.0,1.25,1.46875,0.90625,1.0,0.90625,1.0,0.625,0.625,0.78125,0.25,0.5625,0.15625,0.65625,0.65625,0.8125,0.5625,0.3125,0.375,0.75,0.34375,0.15625,0.03125,0.03125,0.4375,0.25,0.53125,0.15625,0.53125,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.125,0.03125,0.0,0.25,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.15625,0.1875,0.1875,0.125,0.03125,0.0625,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andersonville,35264.0,4.690021246145535,Apartment,Entire home/apt,3.8181818181818183,1.1818181818181819,moderate,0.5681818181818182,Chicago,nan,0.6818181818181818,100%,2017-03-25,0.29545454545454547,41.980084776769054,-87.6678523437429,Andersonville,23.75,97.88235294117646,60646.818181818184,1.4772727272727273,2.0454545454545454,0.9090909090909091,0.8863636363636364,0.9545454545454546,1.0,0.5227272727272727,0.5227272727272727,0.9318181818181818,0.7727272727272727,0.75,0.5,0.8181818181818182,0.7954545454545454,0.9545454545454546,0.5454545454545454,0.7954545454545454,0.8409090909090909,0.7727272727272727,0.3181818181818182,0.1590909090909091,0.18181818181818182,0.18181818181818182,0.8636363636363636,0.7045454545454546,0.5454545454545454,0.1590909090909091,0.5227272727272727,0.022727272727272728,0.022727272727272728,0.3181818181818182,0.0,0.022727272727272728,0.022727272727272728,0.0,0.20454545454545456,0.06818181818181818,0.0,0.25,0.36363636363636365,0.25,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.22727272727272727,0.29545454545454547,0.2727272727272727,0.2727272727272727,0.20454545454545456,0.13636363636363635,0.06818181818181818,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annadale,17050.0,4.66343909411207,House,Entire home/apt,4.0,1.0,flexible,0.0,NYC,2017-03-14,0.0,100%,2016-06-09,1.0,40.5387086362214,-74.1696598784463,Annadale,49.0,99.0,10312.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arboretum,53006.0,4.23410650459726,Apartment,Entire home/apt,4.0,1.0,strict,1.0,DC,2016-12-24,1.0,100%,2016-02-28,0.0,38.9143144071439,-76.9724618211183,Arboretum,20.0,96.0,20002.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arcadia,37146.26315789474,4.5814171685868805,House,Private room,4.0394736842105265,1.513157894736842,strict,0.7894736842105263,LA,nan,0.631578947368421,100%,2013-11-29,0.34210526315789475,34.1330164135167,-118.03691834474112,Arcadia,8.18421052631579,90.98113207547169,91007.52631578948,1.7763157894736843,2.1184210526315788,1.0,0.9473684210526315,0.868421052631579,0.9605263157894737,0.75,0.75,0.8947368421052632,0.5657894736842105,0.5,0.32894736842105265,0.8026315789473685,0.7763157894736842,0.868421052631579,0.3815789473684211,0.868421052631579,0.7894736842105263,0.6842105263157895,0.17105263157894737,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.6842105263157895,0.6710526315789473,0.5789473684210527,0.17105263157894737,0.3026315789473684,0.0,0.17105263157894737,0.9210526315789473,0.013157894736842105,0.09210526315789473,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.40789473684210525,0.039473684210526314,0.19736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.13157894736842105,0.2236842105263158,0.2236842105263158,0.11842105263157894,0.013157894736842105,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.09210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Archer Heights,19291.5,3.8127975360662303,House,Private room,2.0,1.0,strict,1.0,Chicago,2015-09-09,1.0,100%,2011-05-31,1.0,41.8071374104003,-87.72892419643796,Archer Heights,41.0,92.5,60632.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arleta,42843.666666666664,4.241622146315113,House,Private room,3.3333333333333335,1.5,flexible,0.3333333333333333,LA,nan,0.3333333333333333,0%,2015-05-02,0.0,34.239533753563066,-118.43913002119102,Arleta,2.3333333333333335,97.0,91354.66666666667,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armour Square,40479.0,4.328385750593126,House,Private room,5.2,1.3,strict,1.0,Chicago,nan,0.2,94%,2017-04-12,0.2,41.828622447065904,-87.63165709447125,Armour Square,9.4,96.0,60610.4,1.4,3.4,1.0,1.0,0.4,1.0,0.6,0.6,1.0,1.0,1.0,0.4,0.2,0.2,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.2,0.0,0.0,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrochar,37041.0,4.77912349311153,Apartment,Entire home/apt,4.0,1.0,strict,1.0,NYC,nan,0.0,100%,2015-03-19,1.0,40.5972966066375,-74.0713259693226,Arrochar,0.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artesia,27986.0,3.91202300542815,House,Private room,2.0,1.0,flexible,1.0,LA,nan,1.0,nan,2016-11-21,0.0,33.8632350253705,-118.076746224181,Artesia,0.0,,90701.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arts District,37883.24,4.693019286007867,Loft,Entire home/apt,3.12,1.2261904761904763,strict,0.78,LA,nan,0.74,100%,2009-11-24,0.28,34.04466790232041,-118.23437338864373,Arts District,22.62,94.25,90013.64,1.06,1.9795918367346939,0.98,0.74,0.96,0.92,0.38,0.38,0.76,0.48,0.54,0.52,0.96,0.96,0.78,0.46,0.72,0.64,0.68,0.24,0.18,0.18,0.18,0.5,0.66,0.58,0.08,0.46,0.52,0.36,0.5,0.32,0.36,0.22,0.16,0.12,0.02,0.0,0.2,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.24,0.26,0.26,0.06,0.04,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashburn,48170.0,4.23410650459726,House,Private room,3.0,1.0,strict,0.0,Chicago,2015-11-02,1.0,100%,2015-08-16,0.0,41.7426042447928,-87.6938262902466,Ashburn,35.0,97.0,60652.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astoria,37304.04565701559,4.484198300251275,Apartment,Private room,2.807349665924276,1.069119286510591,strict,0.6692650334075724,NYC,nan,0.6057906458797327,100%,2014-12-07,0.25389755011135856,40.76389108371398,-73.92202063746169,Astoria,20.079064587973274,94.25834542815674,11105.118451025057,1.1839464882943145,1.5340022296544036,0.977728285077951,0.8518930957683741,0.9387527839643652,0.933184855233853,0.39643652561247217,0.39643652561247217,0.8741648106904232,0.6002227171492205,0.5690423162583519,0.39643652561247217,0.18262806236080179,0.18262806236080179,0.7917594654788419,0.34966592427616927,0.5935412026726058,0.6481069042316259,0.6893095768374164,0.2572383073496659,0.09910913140311804,0.29287305122494434,0.29287305122494434,0.621380846325167,0.5478841870824054,0.5200445434298441,0.022271714922048998,0.3530066815144766,0.0,0.0066815144766146995,0.09131403118040089,0.03897550111358575,0.042316258351893093,0.045657015590200446,0.02783964365256125,0.05011135857461024,0.0378619153674833,0.0033407572383073497,0.267260579064588,0.10356347438752785,0.07683741648106904,0.09020044543429843,0.0935412026726058,0.07349665924276169,0.07015590200445435,0.10022271714922049,0.09799554565701558,0.01002227171492205,0.08463251670378619,0.1091314031180401,0.17817371937639198,0.17817371937639198,0.12472160356347439,0.0645879732739421,0.04788418708240535,0.13697104677060135,0.08574610244988864,0.08797327394209355,0.09131403118040089,0.09020044543429843,0.035634743875278395,0.0033407572383073497,0.0556792873051225,0.022271714922048998,0.011135857461024499,0.045657015590200446,0.015590200445434299,0.015590200445434299,0.013363028953229399,0.017817371937639197,0.014476614699331848,0.013363028953229399,0.013363028953229399,0.008908685968819599,0.0,0.011135857461024499,0.0066815144766146995,0.0066815144766146995,0.0066815144766146995,0.044543429844097995,0.0,0.012249443207126948,0.014476614699331848,0.013363028953229399,0.013363028953229399,0.022271714922048998,0.022271714922048998,0.0378619153674833,0.035634743875278395,0.0066815144766146995,0.0066815144766146995,0.005567928730512249,0.008908685968819599,0.01893095768374165,0.034521158129175944,0.0,0.01670378619153675,0.004454342984409799,0.0077951002227171495,0.0033407572383073497,0.01893095768374165,0.01893095768374165,0.0,0.0066815144766146995,0.013363028953229399,0.0011135857461024498,0.0066815144766146995,0.0066815144766146995,0.0,0.0,0.0022271714922048997,0.0033407572383073497,0.0011135857461024498,0.0077951002227171495,0.0033407572383073497,0.004454342984409799,0.008908685968819599,0.008908685968819599,0.0011135857461024498,0.0,0.0022271714922048997,0.0066815144766146995,0.0022271714922048997,0.0,0.0033407572383073497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atwater Village,38018.72,4.729634757503767,House,Entire home/apt,3.533333333333333,1.1133333333333333,moderate,0.7466666666666667,LA,nan,0.76,100%,2013-07-06,0.21333333333333335,34.11752566695669,-118.26102321910427,Atwater Village,29.8,94.75409836065573,90054.53333333334,1.4109589041095891,1.9333333333333333,0.9733333333333334,0.8,0.92,0.92,0.5866666666666667,0.5866666666666667,0.7866666666666666,0.5466666666666666,0.49333333333333335,0.26666666666666666,0.7066666666666667,0.7066666666666667,0.84,0.5333333333333333,0.68,0.5733333333333334,0.7466666666666667,0.37333333333333335,0.08,0.013333333333333334,0.013333333333333334,0.6666666666666666,0.5466666666666666,0.7733333333333333,0.16,0.5866666666666667,0.02666666666666667,0.09333333333333334,0.52,0.04,0.10666666666666667,0.04,0.0,0.21333333333333335,0.08,0.0,0.16,0.28,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.21333333333333335,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.013333333333333334,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.04,0.04,0.04,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.06666666666666667,0.04,0.04,0.0,0.02666666666666667,0.0,0.0,0.05333333333333334,0.0,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Auburn Gresham,26457.0,4.26849790935621,House,Private room,2.0,1.0,flexible,0.5,Chicago,2015-08-03,0.5,100%,2015-07-21,0.0,41.742053756887344,-87.64505104220859,Auburn Gresham,10.0,96.0,60620.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin,31809.25,4.415347959452275,House,Private room,4.5,1.0,moderate,0.5,Chicago,2013-05-20,0.75,100%,2013-04-23,0.5,41.88401028911868,-87.76916538538973,Austin,38.5,90.25,60644.0,1.75,2.75,1.0,0.5,0.75,1.0,0.5,0.5,0.75,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
